layer_0_weights,layer_0_biases,layer_1_weights,layer_1_biases,layer_2_weights,layer_2_biases
0.0491579,,0.18217327,,,
-0.039391484,,-0.14126872,,,
0.19790523,,-0.13307309,,,
-0.3171592,,-0.17860255,,,
-0.2711324,,0.034468006,,,
0.16685447,,0.104969606,,,
0.20682004,,-0.14267832,,,
-0.010074816,,-0.095089816,,,
-0.24245894,,-0.12880133,,,
0.0548751,,-0.14494784,,,
-0.14044265,,-0.04240475,,,
0.027680798,,-0.15758438,,,
-0.19179665,,0.12990525,,,
0.1444215,,-0.11653225,,,
0.09232469,,-0.02506499,,,
-0.15247275,,-0.004185,,,
-0.2306435,,-0.06115851,,,
0.07573927,,-0.14778276,,,
0.25088653,,0.21699102,,,
0.067998536,,-0.044139843,,,
-0.22762951,,-0.14371854,,,
-0.13932024,,-0.20661004,,,
0.11156097,,-0.0060532326,,,
0.0018872165,,0.22016166,,,
-0.3035194,,-0.09839632,,,
-0.021175481,,-0.049668156,,,
0.043922834,,-0.24881184,,,
-0.23684719,,0.0182392,,,
0.030017797,,-0.019864868,,,
-0.2536021,,0.02112507,,,
0.27688313,,0.22984831,,,
-0.060088713,,-0.12822764,,,
0.2594714,,0.052018322,,,
0.16448012,,-0.13344829,,,
-0.16405976,,0.080251895,,,
0.02617309,,-0.2405185,,,
-0.15582572,,-0.1830751,,,
0.2805264,,0.24347864,,,
0.14717394,,0.014545678,,,
0.2468623,,0.010833155,,,
0.29034355,,-0.08555429,,,
-0.22458912,,0.06640208,,,
0.23738721,,-0.1424514,,,
0.1731872,,-0.04987962,,,
0.26268467,,-0.18801539,,,
0.099080525,,0.21600756,,,
0.17451537,,-0.21811937,,,
0.065363176,,-0.074751325,,,
-0.058581717,,-0.023408048,,,
-0.27322108,,-0.13325287,,,
-0.1754851,,-0.09657772,,,
0.29184425,,-0.121591516,,,
0.14725783,,0.084014714,,,
-0.20106876,,0.1698601,,,
0.059128482,,-0.06643615,,,
-0.21755172,,0.058859937,,,
0.021798812,,0.100723356,,,
0.03558713,,-0.118156314,,,
0.1917665,,-0.19655597,,,
0.29623187,,0.053785075,,,
-0.11677088,,0.23875652,,,
-0.30442402,,0.17809662,,,
-0.15160152,,-0.16333535,,,
0.042395044,,-0.23095128,,,
-0.12762144,,0.23305888,,,
-0.25906023,,-0.1354894,,,
-0.29063836,,0.039419815,,,
-0.12801065,,-0.028403658,,,
0.15193067,,-0.16453592,,,
0.026905103,,-0.12188186,,,
-0.045498826,,-0.13173787,,,
-0.111624725,,-0.036746662,,,
-0.06453843,,0.22868046,,,
0.2887797,,0.15933606,,,
0.23993605,,0.23163857,,,
0.081671424,,0.22871801,,,
-0.04135395,,0.040170647,,,
-0.2362252,,0.067199245,,,
0.1594541,,0.1292589,,,
-0.17152101,,0.2460415,,,
-0.24264166,,-0.12331715,,,
-0.18624108,,-0.11410627,,,
-0.24434522,,0.066549934,,,
0.20997679,,0.12348918,,,
-0.2298292,,0.10924119,,,
-0.113245614,,-0.1537579,,,
-0.21843596,,-0.16597557,,,
0.20526162,,0.038546972,,,
0.25926924,,-0.088934325,,,
-0.2700271,,0.07161729,,,
0.033635173,,-0.19158645,,,
0.16022234,,-0.17654867,,,
-0.3076759,,-0.08673115,,,
0.18324442,,-0.059827693,,,
-0.25064683,,-0.16753832,,,
-0.037848447,,-0.15680984,,,
-0.18293175,,-0.20716734,,,
0.22683284,,-0.14735478,,,
0.29564208,,0.15885295,,,
0.20392153,,-0.21225683,,,
-0.20900291,,-0.06778109,,,
-0.24196266,,0.19729988,,,
-0.106156796,,0.12060845,,,
0.060458966,,0.060929697,,,
-0.09649315,,0.21250069,,,
0.22098726,,0.12609816,,,
-0.12995175,,-0.044071656,,,
-0.1611779,,-0.007978286,,,
-0.064913444,,0.18943794,,,
0.003637433,,-0.23338123,,,
-0.11812665,,-0.12541132,,,
0.25128525,,-0.20446508,,,
-0.20560873,,0.053304065,,,
0.15402712,,-0.19057941,,,
0.029290447,,-0.15184024,,,
0.06820953,,-0.142032,,,
0.018242668,,0.176868,,,
-0.21096483,,0.18953778,,,
0.036572114,,-0.10885794,,,
0.030092914,,-0.19055782,,,
-0.17497502,,0.04100804,,,
0.047713526,,0.13893263,,,
-0.110942416,,-0.077859834,,,
-0.10417243,,-0.14805464,,,
-0.20826428,,0.008808315,,,
-0.30180982,,0.116483904,,,
0.2626041,,0.06865325,,,
-0.08661861,,-0.07920855,,,
-0.24938245,,0.2242574,,,
-0.15635386,,0.030719597,,,
0.012199057,,-0.24373338,,,
-0.02760105,,0.014416516,,,
0.2176995,,0.08399307,,,
0.17694063,,-0.14449388,,,
0.005918942,,0.07063524,,,
-0.10259657,,0.11473825,,,
0.27047297,,-0.06081912,,,
,,0.04525072,,,
,,0.1297489,,,
,,0.07680198,,,
,,0.014823977,,,
,,0.22692873,,,
,,-0.094948515,,,
,,0.21014558,,,
,,0.07236696,,,
,,-0.16253349,,,
,,-0.23508976,,,
,,-0.085204385,,,
,,-0.087149866,,,
,,0.0026599008,,,
,,0.03599669,,,
,,-0.0036737116,,,
,,0.04093511,,,
,,-0.087862425,,,
,,0.2062649,,,
,,-0.027104227,,,
,,0.15302207,,,
,,0.077345386,,,
,,-0.14930706,,,
,,0.19211398,,,
,,0.06493089,,,
,,0.22213183,,,
,,-0.18714483,,,
,,-0.242537,,,
,,0.14626008,,,
,,-0.22038329,,,
,,-0.14178674,,,
,,0.0434617,,,
,,0.1912503,,,
,,-0.052176774,,,
,,-0.032305792,,,
,,-0.09316268,,,
,,0.05029526,,,
,,-0.14885172,,,
,,0.05916258,,,
,,0.08322594,,,
,,0.118799075,,,
,,-0.08089885,,,
,,0.030057171,,,
,,0.06573018,,,
,,0.16991353,,,
,,-0.09288776,,,
,,-0.19128636,,,
,,-0.040340267,,,
,,-0.17491166,,,
,,-0.15068424,,,
,,0.023171574,,,
,,-0.21742767,,,
,,0.21764301,,,
,,-0.017648607,,,
,,-0.21622925,,,
,,0.16926906,,,
,,-0.10342414,,,
,,-0.18584,,,
,,-0.11309717,,,
,,-0.04321018,,,
,,-0.09394807,,,
,,0.0045107617,,,
,,0.14144562,,,
,,0.18838501,,,
,,-0.0510372,,,
,,-0.143129,,,
,,-0.18028685,,,
,,0.13142055,,,
,,-0.22478297,,,
,,0.058803864,,,
,,0.068776555,,,
,,0.0005431528,,,
,,-0.098513395,,,
,,-0.040942222,,,
,,-0.13994274,,,
,,0.07350003,,,
,,-0.1544393,,,
,,0.21844374,,,
,,-0.12818319,,,
,,-0.24409485,,,
,,0.16241089,,,
,,-0.03595966,,,
,,-0.054631397,,,
,,0.1772004,,,
,,-0.18260565,,,
,,-0.03462602,,,
,,-0.090036914,,,
,,-0.19285917,,,
,,0.01922962,,,
,,-0.13997956,,,
,,-0.116629615,,,
,,0.06922911,,,
,,0.05782125,,,
,,0.047632687,,,
,,-0.119965054,,,
,,0.042215057,,,
,,0.23417385,,,
,,-0.23129994,,,
,,0.2107918,,,
,,0.20246865,,,
,,-0.17482314,,,
,,-0.016047543,,,
,,-0.19929981,,,
,,0.18332858,,,
,,0.073203884,,,
,,-0.19161569,,,
,,-0.0036089735,,,
,,-0.09778053,,,
,,0.030839233,,,
,,0.024938244,,,
,,0.056374677,,,
,,0.046630766,,,
,,-0.22015156,,,
,,0.046801277,,,
,,0.031346153,,,
,,-0.01916176,,,
,,-0.04219965,,,
,,-0.113507845,,,
,,-0.16425052,,,
,,-0.22889416,,,
,,-0.22567715,,,
,,0.04976893,,,
,,0.0888382,,,
,,0.11586974,,,
,,0.23941372,,,
,,0.066694446,,,
,,-0.12046023,,,
,,0.199715,,,
,,0.07451,,,
,,0.019113433,,,
,,-0.23724562,,,
,,-0.064727426,,,
,,0.07996834,,,
,,0.03989254,,,
,,-0.098031156,,,
,,-0.15431151,,,
,,0.12170447,,,
,,0.20562485,,,
,,-0.1707446,,,
,,0.06495194,,,
,,-0.20946099,,,
,,0.026164781,,,
,,0.19477262,,,
,,-0.19562003,,,
,,0.14920232,,,
,,-0.0416537,,,
,,0.21476164,,,
,,-0.2019971,,,
,,-0.17939083,,,
,,-0.09906879,,,
,,-0.15882798,,,
,,0.056663226,,,
,,0.042072877,,,
,,-0.021707509,,,
,,0.18801177,,,
,,0.17776209,,,
,,-0.17803977,,,
,,-0.11492615,,,
,,-0.12862189,,,
,,-0.14618285,,,
,,0.14476596,,,
,,-0.02693826,,,
,,0.050105713,,,
,,-0.12106478,,,
,,0.083400145,,,
,,0.17928134,,,
,,-0.048283864,,,
,,-0.086995535,,,
,,-0.06622293,,,
,,-0.13411322,,,
,,-0.19831051,,,
,,-0.21663067,,,
,,0.016630616,,,
,,-0.22966275,,,
,,-0.21397153,,,
,,0.054262325,,,
,,-0.008944851,,,
,,0.2449284,,,
,,0.07971954,,,
,,0.075772285,,,
,,-0.041341707,,,
,,0.015214555,,,
,,0.10277843,,,
,,0.057758152,,,
,,-0.22453201,,,
,,-0.18468931,,,
,,-0.060698435,,,
,,-0.22074969,,,
,,-0.01609305,,,
,,0.093687385,,,
,,0.0018217742,,,
,,-0.0070633953,,,
,,0.1733949,,,
,,-0.21104912,,,
,,0.1157455,,,
,,0.23717411,,,
,,0.082353905,,,
,,0.1492456,,,
,,0.06483478,,,
,,0.0369673,,,
,,-0.14409478,,,
,,0.17434703,,,
,,-0.13743374,,,
,,0.059896823,,,
,,-0.053632937,,,
,,-0.02192187,,,
,,-0.15909132,,,
,,-0.049663946,,,
,,0.08182886,,,
,,-0.014990088,,,
,,0.14064232,,,
,,-0.12013306,,,
,,0.11287092,,,
,,0.04573838,,,
,,-0.09495069,,,
,,-0.2508926,,,
,,0.07357674,,,
,,-0.09716496,,,
,,-0.23137686,,,
,,-0.19796367,,,
,,0.01513324,,,
,,0.04442462,,,
,,0.26262212,,,
,,0.102394626,,,
,,0.22126518,,,
,,-0.16061884,,,
,,-0.02785612,,,
,,-0.21799588,,,
,,-0.022218997,,,
,,0.16718201,,,
,,-0.03350499,,,
,,0.08519569,,,
,,0.013806948,,,
,,-0.1792221,,,
,,0.25810122,,,
,,0.15669397,,,
,,-0.13538608,,,
,,-0.20444451,,,
,,-0.09452335,,,
,,-0.20862488,,,
,,-0.007994657,,,
,,0.074909195,,,
,,0.019284816,,,
,,-0.1431619,,,
,,-0.23912077,,,
,,-0.03518935,,,
,,-0.18558851,,,
,,-0.22861756,,,
,,0.1159607,,,
,,0.00066740124,,,
,,0.011074836,,,
,,-0.044857044,,,
,,-0.16472876,,,
,,0.113369375,,,
,,-0.010210494,,,
,,0.06725275,,,
,,0.15132886,,,
,,-0.17185794,,,
,,-0.23662607,,,
,,0.19417647,,,
,,0.14856978,,,
,,-0.019120011,,,
,,0.23289897,,,
,,-0.03573523,,,
,,0.06830986,,,
,,0.046384618,,,
,,-0.18994129,,,
,,-0.22995412,,,
,,-0.012764966,,,
,,0.009060526,,,
,,0.18993182,,,
,,-0.17734301,,,
,,0.0023481708,,,
,,-0.1784124,,,
,,0.23397583,,,
,,0.11321927,,,
,,-0.019681288,,,
,,0.11522178,,,
,,-0.19707128,,,
,,0.118257545,,,
,,0.20389207,,,
,,0.08977411,,,
,,0.034224086,,,
,,-0.10791024,,,
,,0.21909991,,,
,,0.20707597,,,
,,0.08040533,,,
,,0.14263828,,,
,,0.10831046,,,
,,-0.13551205,,,
,,0.22396326,,,
,,0.028586335,,,
,,0.09472282,,,
,,0.038509723,,,
,,0.124716066,,,
,,-0.14434315,,,
,,-0.1961434,,,
,,0.09785457,,,
,,0.091774166,,,
,,-0.11109494,,,
,,-0.016821273,,,
,,0.12657817,,,
,,-0.15208203,,,
,,0.052982222,,,
,,-0.22911824,,,
,,0.17856282,,,
,,-0.16185413,,,
,,0.06819825,,,
,,0.019645913,,,
,,0.19403352,,,
,,0.08791193,,,
,,0.20310383,,,
,,0.020442488,,,
,,0.22213522,,,
,,-0.13975437,,,
,,0.08988744,,,
,,-0.23617488,,,
,,0.060852934,,,
,,-0.14632598,,,
,,-0.07930523,,,
,,-0.17760324,,,
,,-0.2360912,,,
,,-0.24476199,,,
,,-0.07011456,,,
,,-0.061454833,,,
,,0.23006524,,,
,,0.05586499,,,
,,-0.02553828,,,
,,-0.10400041,,,
,,-0.050263733,,,
,,0.12928128,,,
,,0.025034375,,,
,,0.07341083,,,
,,-0.15810043,,,
,,-0.15144336,,,
,,-0.12869881,,,
,,-0.21708347,,,
,,-0.056602478,,,
,,-0.20891017,,,
,,0.07228982,,,
,,0.22673246,,,
,,-0.1557405,,,
,,0.21207783,,,
,,-0.039034523,,,
,,-0.002346461,,,
,,-0.14399025,,,
,,0.06323804,,,
,,0.21316206,,,
,,-0.19847082,,,
,,0.05558863,,,
,,0.24463287,,,
,,0.20174396,,,
,,0.09331179,,,
,,0.1777401,,,
,,-0.1474215,,,
,,-0.0079049785,,,
,,0.075328805,,,
,,-0.21590047,,,
,,-0.078362025,,,
,,0.117591254,,,
,,-0.1243595,,,
,,-0.19493538,,,
,,0.070839636,,,
,,-0.09749565,,,
,,-0.013265262,,,
,,-0.08473427,,,
,,0.24277525,,,
,,0.21330518,,,
,,0.156893,,,
,,-0.1448388,,,
,,-0.15050322,,,
,,0.20724803,,,
,,-0.0025467156,,,
,,0.05549543,,,
,,-0.038808588,,,
,,0.1391502,,,
,,0.09100512,,,
,,0.1392672,,,
,,0.19311075,,,
,,-0.001644996,,,
,,-0.027213773,,,
,,-0.16235626,,,
,,-0.062513724,,,
,,-0.12963153,,,
,,0.08611312,,,
,,0.18864359,,,
,,-0.09570624,,,
,,0.17057806,,,
,,-0.19964735,,,
,,0.18119653,,,
,,0.08388349,,,
,,0.19984502,,,
,,-0.027610965,,,
,,-0.22397901,,,
,,-0.18650422,,,
,,-0.001633229,,,
,,0.20738716,,,
,,0.05883441,,,
,,0.123339094,,,
,,-0.2504276,,,
,,-0.08797685,,,
,,-0.12904054,,,
,,0.17709795,,,
,,-0.1564081,,,
,,-0.09556411,,,
,,0.06998291,,,
,,-0.1488436,,,
,,0.16264084,,,
,,0.08872615,,,
,,-0.1815821,,,
,,-0.19231352,,,
,,0.018512953,,,
,,-0.14519416,,,
,,-0.17140561,,,
,,0.18040925,,,
,,-0.12702638,,,
,,-0.0855671,,,
,,0.19729352,,,
,,-0.23043652,,,
,,-0.23069066,,,
,,0.05143094,,,
,,0.21981746,,,
,,-0.01916244,,,
,,-0.10100363,,,
,,-0.16746105,,,
,,0.0054760217,,,
,,0.022579672,,,
,,-0.1329519,,,
,,-0.041781645,,,
,,-0.11575761,,,
,,0.09065517,,,
,,0.24066123,,,
,,0.0063745193,,,
,,-0.07072799,,,
,,-0.20646913,,,
,,-0.22779906,,,
,,0.123857364,,,
,,0.12827358,,,
,,0.115485966,,,
,,0.033232793,,,
,,0.14540488,,,
,,0.2033925,,,
,,0.24065201,,,
,,-0.01143522,,,
,,-0.01436162,,,
,,-0.037144203,,,
,,0.19071062,,,
,,-0.061181366,,,
,,-0.15746479,,,
,,-0.23940368,,,
,,-0.16145065,,,
,,0.07814698,,,
,,-0.07622547,,,
,,0.21572223,,,
,,-0.024646591,,,
,,-0.071891904,,,
,,0.01514763,,,
,,0.1631994,,,
,,0.131112,,,
,,-0.18886697,,,
,,0.103239514,,,
,,-0.11790142,,,
,,-0.10028877,,,
,,0.14705072,,,
,,-0.07220389,,,
,,-0.039633885,,,
,,-0.122399844,,,
,,0.015659323,,,
,,0.06764417,,,
,,-0.234149,,,
,,-0.011973214,,,
,,0.16854918,,,
,,0.09775686,,,
,,-0.15651695,,,
,,0.06778602,,,
,,-0.12550569,,,
,,0.059469745,,,
,,0.1690314,,,
,,-0.06784955,,,
,,0.116312034,,,
,,-0.13422054,,,
,,-0.23855042,,,
,,0.19394307,,,
,,-0.15135874,,,
,,-0.036286086,,,
,,0.18742843,,,
,,-0.2008848,,,
,,-0.16957815,,,
,,0.09325655,,,
,,0.11249377,,,
,,-0.23251033,,,
,,-0.16293329,,,
,,-0.059638802,,,
,,0.030195698,,,
,,-0.13764869,,,
,,-0.057468135,,,
,,-0.2074643,,,
,,-0.035106417,,,
,,0.13650335,,,
,,-0.043143317,,,
,,0.011397842,,,
,,-0.08715093,,,
,,0.058111936,,,
,,0.1205475,,,
,,0.023581032,,,
,,-0.12512705,,,
,,0.18318166,,,
,,-0.027211541,,,
,,-0.099511,,,
,,0.11739244,,,
,,0.16248147,,,
,,0.17358468,,,
,,-0.10948702,,,
,,0.18951164,,,
,,0.042301387,,,
,,0.14952406,,,
,,0.049904086,,,
,,-0.11255783,,,
,,-0.058292143,,,
,,-0.24104555,,,
,,-0.116215065,,,
,,-0.02522917,,,
,,-0.047679383,,,
,,-0.22406276,,,
,,0.21754624,,,
,,0.10710132,,,
,,-0.2460291,,,
,,0.039788585,,,
,,-0.095673986,,,
,,0.19499037,,,
,,-0.097338535,,,
,,-0.05660365,,,
,,0.020257158,,,
,,-0.07472723,,,
,,-0.13968989,,,
,,0.16199356,,,
,,-0.114341065,,,
,,-0.06834808,,,
,,-0.16103724,,,
,,0.034896567,,,
,,-0.004733967,,,
,,-0.034687575,,,
,,-0.050410833,,,
,,0.22635089,,,
,,0.13135915,,,
,,0.010267913,,,
,,0.22962508,,,
,,-0.09153509,,,
,,-0.1284869,,,
,,-0.18307318,,,
,,0.032120645,,,
,,0.23944083,,,
,,-0.018194098,,,
,,0.159707,,,
,,-0.10328486,,,
,,-0.20476486,,,
,,-0.13718224,,,
,,0.019739002,,,
,,-0.13621268,,,
,,0.20550235,,,
,,0.09867177,,,
,,0.19044872,,,
,,0.16399583,,,
,,0.10759888,,,
,,0.17252652,,,
,,0.002036418,,,
,,0.22807324,,,
,,-0.036417913,,,
,,-0.1753845,,,
,,-0.009724259,,,
,,0.163486,,,
,,-0.24007872,,,
,,0.1390414,,,
,,0.077849925,,,
,,0.016988367,,,
,,0.009732494,,,
,,-0.19385503,,,
,,-0.033075567,,,
,,0.17207265,,,
,,0.18558559,,,
,,-0.036075756,,,
,,-0.0983531,,,
,,0.19600043,,,
,,0.124707215,,,
,,0.038736682,,,
,,-0.11145083,,,
,,-0.13331947,,,
,,-0.056207735,,,
,,-0.03994548,,,
,,-0.24559602,,,
,,-0.055834237,,,
,,0.136533,,,
,,0.17483029,,,
,,0.07028487,,,
,,0.09537282,,,
,,-0.167319,,,
,,-0.17931035,,,
,,-0.11411672,,,
,,0.12525919,,,
,,-0.021797974,,,
,,0.052418143,,,
,,0.15659335,,,
,,0.025232118,,,
,,0.018480184,,,
,,-0.15759508,,,
,,0.19099684,,,
,,-0.034713466,,,
,,0.17301805,,,
,,0.21370256,,,
,,-0.16971958,,,
,,0.2120753,,,
,,-0.060253628,,,
,,0.18764783,,,
,,0.18774001,,,
,,0.014678859,,,
,,-0.21819986,,,
,,-0.026918702,,,
,,0.045314252,,,
,,0.18541603,,,
,,0.008935179,,,
,,-0.019441817,,,
,,0.10262149,,,
,,0.2019241,,,
,,-0.17474306,,,
,,-0.069636665,,,
,,0.12443685,,,
,,-0.24269941,,,
,,-0.05801429,,,
,,0.07021616,,,
,,0.14071906,,,
,,0.018869007,,,
,,0.14354672,,,
,,0.10579368,,,
,,-0.014892794,,,
,,-0.24447334,,,
,,-0.17609228,,,
,,0.22526565,,,
,,-0.067362316,,,
,,-0.15852334,,,
,,0.06959982,,,
,,0.045769475,,,
,,0.036336016,,,
,,0.14648922,,,
,,-0.0666926,,,
,,-0.06311186,,,
,,0.2069113,,,
,,-0.042616084,,,
,,-0.13381411,,,
,,0.05122468,,,
,,0.120951936,,,
,,-0.05574659,,,
,,0.1390847,,,
,,-0.0034693386,,,
,,-0.23832029,,,
,,-0.022451509,,,
,,0.04667145,,,
,,0.08922861,,,
,,-0.01474064,,,
,,0.17357641,,,
,,0.04591739,,,
,,0.09040456,,,
,,-0.02707333,,,
,,0.15417989,,,
,,0.07061257,,,
,,0.23811617,,,
,,-0.15630232,,,
,,-0.19682726,,,
,,-0.008883272,,,
,,-0.22900088,,,
,,0.1978292,,,
,,0.15121837,,,
,,-0.17643337,,,
,,0.07589642,,,
,,-0.06608981,,,
,,-0.1302155,,,
,,-0.14787832,,,
,,-0.18886738,,,
,,-0.13907552,,,
,,0.13670032,,,
,,0.22393031,,,
,,0.093321,,,
,,0.14942914,,,
,,0.050986536,,,
,,0.14794193,,,
,,0.19163896,,,
,,0.0436209,,,
,,-0.06944739,,,
,,-0.06319961,,,
,,0.04755507,,,
,,-0.18676718,,,
,,-0.16425039,,,
,,0.11333988,,,
,,0.11627085,,,
,,0.025748063,,,
,,0.20411703,,,
,,0.08314726,,,
,,0.24714881,,,
,,-0.14993142,,,
,,-0.15320729,,,
,,0.044743776,,,
,,0.2364697,,,
,,-0.23566608,,,
,,-0.08739937,,,
,,0.13862267,,,
,,-0.22300336,,,
,,0.20160784,,,
,,0.004678714,,,
,,0.045028027,,,
,,-0.039365347,,,
,,0.22159095,,,
,,0.111637115,,,
,,0.24930096,,,
,,0.0747217,,,
,,-0.10606511,,,
,,-0.046584554,,,
,,-0.056706704,,,
,,0.052144043,,,
,,0.18406343,,,
,,-0.092175126,,,
,,-0.07758648,,,
,,-0.18979461,,,
,,-0.20191118,,,
,,-0.06152753,,,
,,-0.058150828,,,
,,-0.072508335,,,
,,-0.12683824,,,
,,0.040350124,,,
,,0.10489091,,,
,,0.028211465,,,
,,0.06727847,,,
,,0.019934732,,,
,,-0.1551378,,,
,,-0.12537237,,,
,,0.19585982,,,
,,-0.23549674,,,
,,-0.2023914,,,
,,0.18586572,,,
,,-0.21807027,,,
,,-0.022886792,,,
,,-0.15938704,,,
,,-0.14809799,,,
,,0.26419508,,,
,,-0.09283168,,,
,,0.07286427,,,
,,0.13395704,,,
,,-0.21578285,,,
,,0.14046521,,,
,,0.051960804,,,
,,0.24613944,,,
,,0.23368885,,,
,,0.096332535,,,
,,0.040149856,,,
,,-0.14242934,,,
,,-0.1475933,,,
,,-0.15097615,,,
,,0.23931558,,,
,,-0.0710981,,,
,,-0.22646987,,,
,,0.21501142,,,
,,0.014578082,,,
,,0.14870492,,,
,,-0.09054974,,,
,,-0.13426293,,,
,,0.00040524773,,,
,,-0.106687024,,,
,,-0.22450551,,,
,,-0.18982747,,,
,,0.050291725,,,
,,-0.051539715,,,
,,0.20950828,,,
,,0.111741506,,,
,,0.19059573,,,
,,-0.037159644,,,
,,0.16724728,,,
,,0.14806968,,,
,,-0.24942212,,,
,,-0.03340028,,,
,,0.029472876,,,
,,-0.018178087,,,
,,-0.20089099,,,
,,0.12586783,,,
,,0.21563543,,,
,,-0.04856956,,,
,,0.17084488,,,
,,-0.13259159,,,
,,-0.2382025,,,
,,-0.027696704,,,
,,-0.14071976,,,
,,-0.20026466,,,
,,0.14488722,,,
,,-0.13234913,,,
,,-0.10409097,,,
,,0.09833359,,,
,,0.06303534,,,
,,-0.122698665,,,
,,0.04315426,,,
,,0.16567725,,,
,,-0.22392142,,,
,,-0.13777706,,,
,,-0.0939835,,,
,,0.005238369,,,
,,0.061917663,,,
,,-0.081785716,,,
,,0.002972744,,,
,,-0.17380887,,,
,,-0.2209203,,,
,,0.22791426,,,
,,0.12156905,,,
,,-0.16849118,,,
,,0.21803066,,,
,,-0.01040548,,,
,,0.2014469,,,
,,0.19136849,,,
,,0.005297739,,,
,,-0.080476865,,,
,,-0.20931917,,,
,,0.06910977,,,
,,-0.22126034,,,
,,0.18650052,,,
,,0.2353808,,,
,,-0.16390707,,,
,,0.07856739,,,
,,0.07660347,,,
,,0.120812684,,,
,,0.21743394,,,
,,-0.18615869,,,
,,-0.14098378,,,
,,0.12450349,,,
,,-0.18413363,,,
,,0.11752105,,,
,,0.19118762,,,
,,0.13154076,,,
,,0.22040029,,,
,,-0.005597765,,,
,,0.22239824,,,
,,0.15818691,,,
,,-0.15374604,,,
,,0.041206308,,,
,,-0.21953526,,,
,,-0.14254372,,,
,,-0.11492926,,,
,,-0.16279916,,,
,,0.19212748,,,
,,-0.042219847,,,
,,-0.064494595,,,
,,0.040880453,,,
,,0.11163702,,,
,,0.20043528,,,
,,0.06688171,,,
,,0.10740131,,,
,,0.08804706,,,
,,0.03184953,,,
,,-0.02122166,,,
,,0.24659874,,,
,,0.15396258,,,
,,-0.15498313,,,
,,0.061402947,,,
,,-0.025149435,,,
,,0.12953562,,,
,,0.07342344,,,
,,0.028653385,,,
,,-0.2024173,,,
,,0.030622734,,,
,,-0.033294115,,,
,,0.20598155,,,
,,-0.1559332,,,
,,0.15209624,,,
,,0.12910606,,,
,,-0.026893508,,,
,,-0.07378095,,,
,,0.097899124,,,
,,0.07171433,,,
,,0.1306888,,,
,,-0.19213907,,,
,,-0.009748327,,,
,,0.069755085,,,
,,0.13999163,,,
,,0.14910041,,,
,,0.11895723,,,
,,0.09878107,,,
,,0.07398168,,,
,,0.10020157,,,
,,0.03528903,,,
,,0.038983405,,,
,,-0.21208102,,,
,,0.14328453,,,
,,0.083151646,,,
,,0.09110858,,,
,,-0.23886122,,,
,,-0.030833237,,,
,,0.07775379,,,
,,0.098932564,,,
,,-0.21635245,,,
,,-0.19715704,,,
,,0.1696269,,,
,,-0.14694338,,,
,,0.021838496,,,
,,-0.20125183,,,
,,0.12355656,,,
,,-0.036326636,,,
,,-0.05585535,,,
,,-0.15236846,,,
,,0.13030879,,,
,,0.21682726,,,
,,-0.04674344,,,
,,0.17076233,,,
,,0.24013348,,,
,,0.15200023,,,
,,0.067388415,,,
,,-0.033045266,,,
,,0.15666294,,,
,,-0.16650438,,,
,,-0.009704987,,,
,,0.22807294,,,
,,0.21107878,,,
,,0.17996953,,,
,,-0.14232802,,,
,,-0.13175815,,,
,,0.1186224,,,
,,0.028093109,,,
,,0.024659028,,,
,,-0.15788655,,,
,,-0.07886953,,,
,,-0.053161703,,,
,,0.07135743,,,
,,-0.1424306,,,
,,-0.14821139,,,
,,0.070760414,,,
,,0.03787268,,,
,,-0.11548817,,,
,,-0.033903718,,,
,,0.12019656,,,
,,0.24520268,,,
,,0.069331795,,,
,,-0.14051303,,,
,,-0.21196488,,,
,,0.06926733,,,
,,-0.10621377,,,
,,0.19299309,,,
,,-0.0136418985,,,
,,-0.1172104,,,
,,0.19694827,,,
,,0.10274073,,,
,,-0.041001484,,,
,,0.16088903,,,
,,0.008509195,,,
,,-0.24213094,,,
,,-0.19570154,,,
,,-0.08178917,,,
,,0.124757275,,,
,,0.24465656,,,
,,0.24833444,,,
,,-0.21531253,,,
,,0.18170026,,,
,,0.12853926,,,
,,0.13256682,,,
,,0.10691091,,,
,,0.13101007,,,
,,-0.06522918,,,
,,0.01997644,,,
,,0.0793637,,,
,,0.13017648,,,
,,-0.02445632,,,
,,-0.230226,,,
,,-0.08647072,,,
,,-0.096981466,,,
,,-0.071060084,,,
,,-0.08283198,,,
,,0.16599216,,,
,,-0.19051686,,,
,,0.10263679,,,
,,-0.0010724593,,,
,,0.14272259,,,
,,-0.0108508505,,,
,,0.06409394,,,
,,0.10212832,,,
,,-0.062047478,,,
,,-0.15267172,,,
,,-0.21243434,,,
,,-0.015100101,,,
,,0.15587614,,,
,,-0.07628485,,,
,,0.0025931562,,,
,,0.01457417,,,
,,0.078346886,,,
,,-0.1873959,,,
,,-0.0141941365,,,
,,-0.019199932,,,
,,0.07619155,,,
,,-0.12811267,,,
,,0.24471265,,,
,,-0.2138859,,,
,,0.024351308,,,
,,-0.06582469,,,
,,0.20626558,,,
,,0.10511068,,,
,,-0.032398235,,,
,,-0.0835916,,,
,,0.21110204,,,
,,0.08609007,,,
,,-0.036593106,,,
,,0.20167255,,,
,,0.011597356,,,
,,0.094125435,,,
,,-0.1079947,,,
,,0.0933518,,,
,,-0.15213713,,,
,,-0.21138802,,,
,,-0.19049531,,,
,,-0.19867732,,,
,,-0.074970365,,,
